File,Title,International title,Genre,lang,Country,IMDB Score,Seasons,Budget,Runtime
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Patton Oswalt: Talking for Clapping,,,english,,,,,1 h 5 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Ali Wong: Baby Cobra,,,english,,,,,1 h
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Bo Burnham: Make Happy,,,english,,,,,1 h
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Jim Jefferies: Freedumb,,,english,,,,,1 h 26 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,David Cross: Making America Great Again,,,english,,,,,1 h 13 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,,,english,,,,,1 h 14 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Jandino: Whatever It Takes,,,"dutch,,",,,,,1 h 34 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Cedric the Entertainer: Live from the Ville,,,english,,,,,1 h
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Iliza Shlesinger: Confirmed Kills,,,english,,,,,1 h 17 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Russell Peters: Almost Famous,,,english,,,,,1 h 13 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Joe Rogan: Triggered,,,english,,,,,1 h 3 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,"Dana Carvey: Straight White Male, 60",,,english,,,,,1 h 4 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Dieter Nuhr: Nuhr in Berlin,,,"german,,",,,,,1 h 8 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Colin Quinn: The New York Story,,,english,,,,,1 h 2 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Carlos Ballarta: El amor es de putos,,,"spanish,,",,,,,1 h 7 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Michael Che Matters,,,english,,,,,1 h
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Reggie Watts: Spatial,,,english,,,,,1 h 1 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Ricardo O'Farrill: Abrazo navideño,,,"spanish,,",,,,,31 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Gabriel Iglesias: I'm Sorry For What I Said When I Was Hungry,,,english,,,,,1 h 10 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Jen Kirkman: Just Keep Livin'?,,,english,,,,,1 h 9 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Jim Gaffigan: Cinco,,,english,,,,,1 h 13 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Neal Brennan: 3 Mics,,,english,,,,,1 h 5 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Cristela Alonzo: Lower Classy,,,english,,,,,1 h 6 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Gad Gone Wild,,,"french,,",,,,,57 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Bill Burr: Walk Your Way Out,,,english,,,,,1 h 17 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Daniel Sosa: Sosafado,,,"spanish,,",,,,,1 h 17 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Grillo vs. Grillo,,,"italian,,",,,,,1 h 35 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Katherine Ryan: In Trouble,,,english,,,,,1 h 3 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Trevor Noah: Afraid of the Dark,,,english,,,,,1 h 7 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Mike Birbiglia: Thank God for Jokes,,,english,,,,,1 h 10 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Amy Schumer: The Leather Special,,,english,,,,,57 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Jim Norton: Mouthful of Shame,,,english,,,,,1 h 1 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Felipe Neto: My Life Makes No Sense,,,"portuguese,,",,,,,1 h 30 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Jo Koy: Live from Seattle,,,english,,,,,1 h 2 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Louis C.K. 2017,,,english,,,,,1 h 14 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Lucas Brothers: On Drugs,,,english,,,,,49 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Vir Das: Abroad Understanding,,,english,,,,,1 h 5 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Maria Bamford: Old Baby,,,english,,,,,1 h 4 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Simplemente Manu NNa,,,"spanish,,",,,,,1 h 11 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",,,english,,,,,1 h 1 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Tracy Morgan: Staying Alive,,,english,,,,,58 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Hasan Minhaj: Homecoming King,,,english,,,,,1 h 12 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Sarah Silverman: A Speck of Dust,,,english,,,,,1 h 11 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,"Nick Kroll & John Mulaney: Oh, Hello on Broadway",,,english,,,,,1 h 42 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Marco Luque: Tamo Junto,,,"portuguese,,",,,,,1 h 13 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Rory Scovel Tries Stand-Up for the First Time,,,english,,,,,1 h 6 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Chris D'Elia: Man On Fire,,,english,,,,,1 h 5 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Aditi Mittal: Things They Wouldn't Let Me Say,,,english,,,,,1 h 2 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Joe Mande's Award Winning Comedy Special,,,english,,,,,1 h 6 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Maz Jobrani: Immigrant,,,english,,,,,1 h 7 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Alan Saldaña: Mi vida de pobre,,,"spanish,,",,,,,53 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Brad Paisley's Comedy Rodeo,,,english,,,,,1 h 4 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Lynne Koplitz: Hormonal Beast,,,english,,,,,51 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Ryan Hamilton: Happy Face,,,english,,,,,56 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Marc Maron: Too Real,,,english,,,,,1 h 10 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Fabrizio Copano: Solo pienso en mi,,,"spanish,,",,,,,59 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Joaquin Reyes: Una y no más,,,"spanish,,",,,,,1 h 17 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Jeff Dunham: Relative Disaster,,,english,,,,,1 h 10 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Jerry Before Seinfeld,,,english,,,,,1 h 1 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Def Comedy Jam 25,,,english,,,,,1 h 21 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Rodney Carrington: Here Comes the Truth,,,english,,,,,1 h 6 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Christina P: Mother Inferior,,,english,,,,,59 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,"El Especial de Alex Fernández, el Especial",,,"spanish,,",,,,,52 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Patton Oswalt: Annihilation,,,english,,,,,1 h 6 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Jack Whitehall: At Large,,,english,,,,,1 h 7 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Judah Friedlander: America is the Greatest Country in the United States,,,english,,,,,1 h 24 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Alexis de Anda: Mea Culpa,,,"spanish,,",,,,,54 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,DeRay Davis: How to Act Black,,,english,,,,,1 h 6 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Brian Regan: Nunchucks and Flamethrowers,,,english,,,,,1 h 1 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Craig Ferguson: Tickle Fight,,,english,,,,,1 h 6 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Judd Apatow: The Return,,,english,,,,,1 h 9 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Russell Howard: Recalibrate,,,english,,,,,1 h 9 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Todd Barry: Spicy Honey,,,english,,,,,1 h
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Alejandro Riaño: Especial de stand up,,,"spanish,,",,,,,1 h
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Tom Segura: Disgraceful,,,english,,,,,1 h 11 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Katt Williams: Great America,,,english,,,,,1 h
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Arango y Sanint: Riase el show,,,"spanish,,",,,,,1 h 2 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Harith Iskander: I Told You So,,,english,,,,,1 h 1 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Todd Glass: Act Happy,,,english,,,,,1 h 2 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Ricardo Quevedo: Hay gente asi,,,"spanish,,",,,,,58 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Mau Nieto: Viviendo sobrio... desde el bar,,,"spanish,,",,,,,57 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Sebastian Marcelo Wainraich,,,"spanish,,",,,,,49 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Fakkah Fuzz: Almost Banned,,,english,,,,,1 h
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Kavin Jay: Everybody Calm Down!,,,english,,,,,53 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Fred Armisen: Standup For Drummers,,,english,,,,,1 h 5 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Chris Rock: Tamborine,,,english,,,,,1 h 4 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Agustín Aristarán: Soy Rada,,,"spanish,,",,,,,1 h
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Marlon Wayans: Woke-ish,,,english,,,,,1 h 6 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Adel Karam: Live From Beirut,,,"arabic,,",,,,,58 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Malena Pichot: Estupidez compleja,,,"spanish,,",,,,,50 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Natalia Valdebenito: El Especial,,,"spanish,,",,,,,1 h 8 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,"Edmilson Filho: Notas, Uma Comédia de Relacionamentos",,,"portuguese,,",,,,,1 h 19 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Gad Elmaleh: American Dream,,,english,,,,,57 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Ricky Gervais: Humanity,,,english,,,,,1 h 18 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Yoo Byung-jae: Too Much Information,,,"korean,,",,,,,1 h 3 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Sofía Niño de Rivera: Selección natural,,,"spanish,,",,,,,1 h 1 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Fary Is the New Black,,,"french,,",,,,,1 h 14 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Seth Rogen's Hilarity for Charity,,,english,,,,,1 h 10 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Todo lo que sería de Lucas Lauriente,,,"spanish,,",,,,,1 h 18 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Greg Davies: You Magnificent Beast,,,english,,,,,1 h 6 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Kevin James: Never Don't Give Up,,,english,,,,,1 h 2 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Enissa Amani: Ehrenwort,,,"german,,",,,,,1 h 5 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,John Mulaney: Kid Gorgeous at Radio City,,,english,,,,,1 h 4 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Dany Boon: Des Hauts-De-France,,,"french,,",,,,,1 h 53 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Hari Kondabolu: Warn Your Relatives,,,english,,,,,1 h 7 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Carlos Ballarta: Furia Ñera,,,"spanish,,",,,,,1 h 2 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Ali Wong: Hard Knock Wife,,,english,,,,,1 h 4 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Tig Notaro: Happy To Be Here,,,english,,,,,58 min
List_of_Netflix_original_stand-up_comedy_specials_table_0.csv,Steve Martin & Martin Short: An Evening You Will Forget for the Rest of Your Life,,,english,,,,,1 h 13 min
